id_kelurahan,nama_kelurahan,latitude,longitude,adm4,adm2,nama_kota
3502072015,Wayang,-7.8454622902,111.6283248181,35.02.07.2015,3502,Kabupaten Ponorogo
3502072016,Munggung,-7.8504119581,111.6425414487,35.02.07.2016,3502,Kabupaten Ponorogo
3502072017,Bekiring,-7.8545611561,111.6609655726,35.02.07.2017,3502,Kabupaten Ponorogo
3502072018,Banaran,-7.8279473271,111.709766503,35.02.07.2018,3502,Kabupaten Ponorogo
3502082001,Tugu,-7.9309259786,111.540284639,35.02.08.2001,3502,Kabupaten Ponorogo
3502082002,Candi,-7.9189387415,111.5599179091,35.02.08.2002,3502,Kabupaten Ponorogo
3502082003,Totokan,-7.9139590878,111.5470309353,35.02.08.2003,3502,Kabupaten Ponorogo
3502082004,Ngrukem,-7.9316546245,111.5273252482,35.02.08.2004,3502,Kabupaten Ponorogo
3502082005,Siwalan,-7.9265134659,111.5235029005,35.02.08.2005,3502,Kabupaten Ponorogo
3502082006,Joresan,-7.9340390846,111.5104576946,35.02.08.2006,3502,Kabupaten Ponorogo
3502082007,Nglumpang,-7.9227560472,111.5096970618,35.02.08.2007,3502,Kabupaten Ponorogo
3502082008,Gontor,-7.9233903137,111.501596955,35.02.08.2008,3502,Kabupaten Ponorogo
3502082009,Gandu,-7.9197092589,111.4958356833,35.02.08.2009,3502,Kabupaten Ponorogo
3502082010,Jabung,-7.9181022833,111.4821376626,35.02.08.2010,3502,Kabupaten Ponorogo
3502082011,Bajang,-7.9122343785,111.4909905662,35.02.08.2011,3502,Kabupaten Ponorogo
3502082012,Mlarak,-7.9146740595,111.522378721,35.02.08.2012,3502,Kabupaten Ponorogo
3502082013,Serangan,-7.9192661724,111.5310406359,35.02.08.2013,3502,Kabupaten Ponorogo
3502082014,Suren,-7.9024993567,111.5452936644,35.02.08.2014,3502,Kabupaten Ponorogo
3502082015,Kaponan,-7.9082384511,111.5159104516,35.02.08.2015,3502,Kabupaten Ponorogo
3502092001,Ngasinan,-7.9618775645,111.4695985507,35.02.09.2001,3502,Kabupaten Ponorogo
3502092002,Kutu Kulon,-7.9417890416,111.4809849681,35.02.09.2002,3502,Kabupaten Ponorogo
3502092003,Kutu Wetan,-7.9497757204,111.4862325096,35.02.09.2003,3502,Kabupaten Ponorogo
3502092004,Kradenan,-7.9524485491,111.4884341848,35.02.09.2004,3502,Kabupaten Ponorogo
3502092005,Mojomati,-7.9458219917,111.5012832277,35.02.09.2005,3502,Kabupaten Ponorogo
3502092006,Coper,-7.9478818671,111.5103080954,35.02.09.2006,3502,Kabupaten Ponorogo
3502092007,Mojorejo,-7.9350465537,111.4970358152,35.02.09.2007,3502,Kabupaten Ponorogo
3502092008,Karanggebang,-7.9465563729,111.4782644956,35.02.09.2008,3502,Kabupaten Ponorogo
3502092009,Jetis,-7.942559828,111.4741774535,35.02.09.2009,3502,Kabupaten Ponorogo
3502092010,Tegalsari,-7.9417899427,111.4697570823,35.02.09.2010,3502,Kabupaten Ponorogo
3502092011,Wonoketro,-7.9335786233,111.4690625511,35.02.09.2011,3502,Kabupaten Ponorogo
3502092012,Josari,-7.9362814852,111.4600356729,35.02.09.2012,3502,Kabupaten Ponorogo
3502092013,Turi,-7.9301083177,111.4655648799,35.02.09.2013,3502,Kabupaten Ponorogo
3502092014,Winong,-7.9166121506,111.4645192448,35.02.09.2014,3502,Kabupaten Ponorogo
3502101017,Ronowijayan,-7.864494834,111.4948367205,35.02.10.1017,3502,Kabupaten Ponorogo
3502101018,Mangunsuman,-7.8632395387,111.5061792775,35.02.10.1018,3502,Kabupaten Ponorogo
3502102001,Demangan,-7.9092044806,111.4794020256,35.02.10.2001,3502,Kabupaten Ponorogo
3502102002,Ngabar,-7.9166216024,111.4660499413,35.02.10.2002,3502,Kabupaten Ponorogo
3502102003,Madusari,-7.9049583914,111.4609718806,35.02.10.2003,3502,Kabupaten Ponorogo
3502102004,Beton,-7.8978118352,111.4656125021,35.02.10.2004,3502,Kabupaten Ponorogo
3502102005,Sekaran,-7.8914070539,111.4756556074,35.02.10.2005,3502,Kabupaten Ponorogo
3502102006,Brahu,-7.8966986282,111.4856631028,35.02.10.2006,3502,Kabupaten Ponorogo
3502102007,Kepuhrubuh,-7.9089780484,111.4917821186,35.02.10.2007,3502,Kabupaten Ponorogo
3502102008,Sawuh,-7.8971200851,111.4961442078,35.02.10.2008,3502,Kabupaten Ponorogo
3502102009,Jarak,-7.8984620166,111.5237894769,35.02.10.2009,3502,Kabupaten Ponorogo
3502102010,Tranjang,-7.8884766494,111.5399412789,35.02.10.2010,3502,Kabupaten Ponorogo
3502102011,Pijeran,-7.8850759227,111.5214981296,35.02.10.2011,3502,Kabupaten Ponorogo
3502102012,Manuk,-7.8847676614,111.4994422408,35.02.10.2012,3502,Kabupaten Ponorogo
3502102013,Siman,-7.8823288423,111.4904125196,35.02.10.2013,3502,Kabupaten Ponorogo
3502102014,Patihan Kidul,-7.8756715093,111.4974505335,35.02.10.2014,3502,Kabupaten Ponorogo
3502102015,Ronosentanan,-7.876694441,111.5377331684,35.02.10.2015,3502,Kabupaten Ponorogo
3502102016,Tajug,-7.8701112453,111.5125577399,35.02.10.2016,3502,Kabupaten Ponorogo
3502112001,Pandak,-7.9801533612,111.3707191578,35.02.11.2001,3502,Kabupaten Ponorogo
3502112002,Bulu Kidul,-7.9696615689,111.4052295722,35.02.11.2002,3502,Kabupaten Ponorogo
3502112003,Bulak,-7.9645560814,111.4043810621,35.02.11.2003,3502,Kabupaten Ponorogo
3502112004,Ngendut,-7.969670141,111.3671987287,35.02.11.2004,3502,Kabupaten Ponorogo
3502112005,Karangpatihan,-7.9594194335,111.3562289874,35.02.11.2005,3502,Kabupaten Ponorogo
3502112006,Sumberejo,-7.9588357485,111.3964814968,35.02.11.2006,3502,Kabupaten Ponorogo
3502112007,Ngumpul,-7.9485042844,111.4014089437,35.02.11.2007,3502,Kabupaten Ponorogo
3502112008,Ngraket,-7.9596378979,111.4110501527,35.02.11.2008,3502,Kabupaten Ponorogo
3502112009,Dadapan,-7.966053759,111.4179609618,35.02.11.2009,3502,Kabupaten Ponorogo
3502112010,Singkil,-7.9672237541,111.4297833928,35.02.11.2010,3502,Kabupaten Ponorogo
3502112011,Karangan,-7.9592794403,111.4431876925,35.02.11.2011,3502,Kabupaten Ponorogo
3502112012,Bajang,-7.9568766419,111.4568664355,35.02.11.2012,3502,Kabupaten Ponorogo
3502112013,Balong,-7.9497193029,111.44147759,35.02.11.2013,3502,Kabupaten Ponorogo
3502112014,Jalen,-7.9473212468,111.4338943631,35.02.11.2014,3502,Kabupaten Ponorogo
3502112015,Karangmojo,-7.9429874469,111.4396032288,35.02.11.2015,3502,Kabupaten Ponorogo
3502112016,Sedarat,-7.9382508593,111.4274649265,35.02.11.2016,3502,Kabupaten Ponorogo
3502112017,Purworejo,-7.9347616426,111.4335345034,35.02.11.2017,3502,Kabupaten Ponorogo
3502112018,Tatung,-7.9252128889,111.430323426,35.02.11.2018,3502,Kabupaten Ponorogo
3502112019,Muneng,-7.9176397267,111.4366616768,35.02.11.2019,3502,Kabupaten Ponorogo
3502112020,Ngampel,-7.9201835387,111.4518437323,35.02.11.2020,3502,Kabupaten Ponorogo
3502122001,Tegalombo,-7.9031251015,111.3988739866,35.02.12.2001,3502,Kabupaten Ponorogo
3502122002,Nongkodono,-7.8993879815,111.4053146898,35.02.12.2002,3502,Kabupaten Ponorogo
3502122003,Sukosari,-7.9128011512,111.4216327782,35.02.12.2003,3502,Kabupaten Ponorogo
3502122004,Ngrandu,-7.9013843722,111.4224407231,35.02.12.2004,3502,Kabupaten Ponorogo
3502122005,Nglarangan,-7.9048788226,111.4342728156,35.02.12.2005,3502,Kabupaten Ponorogo
3502122006,Bringin,-7.9057959894,111.4417127441,35.02.12.2006,3502,Kabupaten Ponorogo
3502122007,Pengkol,-7.8970567154,111.4494018219,35.02.12.2007,3502,Kabupaten Ponorogo
3502122008,Gabel,-7.8830893968,111.4258903394,35.02.12.2008,3502,Kabupaten Ponorogo
3502122009,Ciluk,-7.886822528,111.421498684,35.02.12.2009,3502,Kabupaten Ponorogo
3502122010,Semanding,-7.8877746568,111.411852776,35.02.12.2010,3502,Kabupaten Ponorogo
3502122011,Tosanan,-7.8883174042,111.4002440839,35.02.12.2011,3502,Kabupaten Ponorogo
3502122012,Maron,-7.868918369,111.3887550184,35.02.12.2012,3502,Kabupaten Ponorogo
3502122013,Somoroto,-7.8712679703,111.3999742273,35.02.12.2013,3502,Kabupaten Ponorogo
3502122014,Plosojenar,-7.8734789346,111.4154975358,35.02.12.2014,3502,Kabupaten Ponorogo
3502122015,Carat,-7.8622507893,111.4185082147,35.02.12.2015,3502,Kabupaten Ponorogo
3502122016,Kauman,-7.8559286986,111.3998267405,35.02.12.2016,3502,Kabupaten Ponorogo
3502132001,Dayakan,-7.9204426533,111.3006064518,35.02.13.2001,3502,Kabupaten Ponorogo
3502132002,Karangan,-7.90088082,111.3202732848,35.02.13.2002,3502,Kabupaten Ponorogo
3502132003,Tanjunggunung,-7.9000641533,111.3335875853,35.02.13.2003,3502,Kabupaten Ponorogo
3502132004,Karangjoho,-7.8985032422,111.3410580348,35.02.13.2004,3502,Kabupaten Ponorogo
3502132005,Tanjungrejo,-7.9033427429,111.3497508477,35.02.13.2005,3502,Kabupaten Ponorogo
3502132006,Bandaralim,-7.8788512452,111.3678711767,35.02.13.2006,3502,Kabupaten Ponorogo
3502132007,Kapuran,-7.8804412843,111.3614765096,35.02.13.2007,3502,Kabupaten Ponorogo
3502132008,Watubonang,-7.888380109,111.3063235045,35.02.13.2008,3502,Kabupaten Ponorogo
3502132009,Biting,-7.8676809473,111.3073176834,35.02.13.2009,3502,Kabupaten Ponorogo
3502132010,Badegan,-7.8710446143,111.3304234693,35.02.13.2010,3502,Kabupaten Ponorogo
3502142001,Sampung,-7.7993947125,111.3795208648,35.02.14.2001,3502,Kabupaten Ponorogo
3502142002,Pohijo,-7.8093255852,111.3101363378,35.02.14.2002,3502,Kabupaten Ponorogo
3502142003,Jenangan,-7.8109342899,111.332092302,35.02.14.2003,3502,Kabupaten Ponorogo
3502142004,Nglurup,-7.7991712647,111.3466328195,35.02.14.2004,3502,Kabupaten Ponorogo
3502142005,Tulung,-7.8270322403,111.3681990855,35.02.14.2005,3502,Kabupaten Ponorogo
3502142006,Carangrejo,-7.8497358869,111.3657019129,35.02.14.2006,3502,Kabupaten Ponorogo
3502142007,Pagerukir,-7.8332692925,111.3180598065,35.02.14.2007,3502,Kabupaten Ponorogo
3502142008,Kunti,-7.8383307445,111.3448631902,35.02.14.2008,3502,Kabupaten Ponorogo
3502142009,Glinggang,-7.8665474888,111.3558901641,35.02.14.2009,3502,Kabupaten Ponorogo
3502142010,Gelangkulon,-7.857288281,111.3323055557,35.02.14.2010,3502,Kabupaten Ponorogo
3502142011,Karangwaluh,-7.8617659013,111.3508037099,35.02.14.2011,3502,Kabupaten Ponorogo
3502142012,Ringinputih,-7.8496937679,111.3807403826,35.02.14.2012,3502,Kabupaten Ponorogo
3502152001,Sukorejo,-7.8389073028,111.419094615,35.02.15.2001,3502,Kabupaten Ponorogo
3502152002,Bangunrejo,-7.8367895718,111.3962922458,35.02.15.2002,3502,Kabupaten Ponorogo
3502152003,Sidorejo,-7.8197335456,111.3997648835,35.02.15.2003,3502,Kabupaten Ponorogo
3502152004,Nambangrejo,-7.8522340476,111.4434200639,35.02.15.2004,3502,Kabupaten Ponorogo
3502152005,Lengkong,-7.8430476712,111.4393328972,35.02.15.2005,3502,Kabupaten Ponorogo
3502152006,Gelang Lor,-7.8220144405,111.4288888763,35.02.15.2006,3502,Kabupaten Ponorogo
3502152007,Serangan,-7.8074964861,111.4404756268,35.02.15.2007,3502,Kabupaten Ponorogo
3502152008,Nampan,-7.8319002129,111.4291143984,35.02.15.2008,3502,Kabupaten Ponorogo
3502152009,Kranggan,-7.8291764007,111.4412075032,35.02.15.2009,3502,Kabupaten Ponorogo
3502152010,Golan,-7.8535600964,111.4155893198,35.02.15.2010,3502,Kabupaten Ponorogo
3502152011,Prajegan,-7.8000793877,111.4239898422,35.02.15.2011,3502,Kabupaten Ponorogo
3502152012,Kedungbanteng,-7.78436164,111.4242521045,35.02.15.2012,3502,Kabupaten Ponorogo
3502152013,Karanglo Lor,-7.8694366566,111.4296859909,35.02.15.2013,3502,Kabupaten Ponorogo
3502152014,Gegeran,-7.8107603476,111.412140083,35.02.15.2014,3502,Kabupaten Ponorogo
3502152015,Gandukepuh,-7.8637795655,111.4372274881,35.02.15.2015,3502,Kabupaten Ponorogo
3502152016,Kalimalang,-7.8799908152,111.4375833318,35.02.15.2016,3502,Kabupaten Ponorogo
3502152017,Sragi,-7.8768773291,111.4398918706,35.02.15.2017,3502,Kabupaten Ponorogo
3502152018,Morosari,-7.8819520312,111.4327778557,35.02.15.2018,3502,Kabupaten Ponorogo
3502161001,Kertosari,-7.8530269982,111.4808008085,35.02.16.1001,3502,Kabupaten Ponorogo
3502161003,Patihan Wetan,-7.8301580509,111.4819634085,35.02.16.1003,3502,Kabupaten Ponorogo
3502161005,Kadipaten,-7.8392798626,111.494950122,35.02.16.1005,3502,Kabupaten Ponorogo
3502162002,Cekok,-7.8392321898,111.4830514316,35.02.16.2002,3502,Kabupaten Ponorogo
3502162004,Japan,-7.8289441089,111.4843884515,35.02.16.2004,3502,Kabupaten Ponorogo
3502162006,Gupolo,-7.8273382506,111.4701155804,35.02.16.2006,3502,Kabupaten Ponorogo
3502162007,Polorejo,-7.8187096652,111.465646108,35.02.16.2007,3502,Kabupaten Ponorogo
3502162008,Bareng,-7.8349873217,111.4537340917,35.02.16.2008,3502,Kabupaten Ponorogo
3502162009,Ngunut,-7.8243760353,111.4562954808,35.02.16.2009,3502,Kabupaten Ponorogo
3502162010,Sukosari,-7.7973168701,111.454061035,35.02.16.2010,3502,Kabupaten Ponorogo
3502162011,Lembah,-7.8015524729,111.4747511033,35.02.16.2011,3502,Kabupaten Ponorogo
3502162012,Pondok,-7.8137128398,111.4916477276,35.02.16.2012,3502,Kabupaten Ponorogo
3502162013,Babadan,-7.8188425104,111.5011149514,35.02.16.2013,3502,Kabupaten Ponorogo
3502162014,Purwosari,-7.8006286718,111.4939990151,35.02.16.2014,3502,Kabupaten Ponorogo
3502162015,Trisono,-7.7870906913,111.472568318,35.02.16.2015,3502,Kabupaten Ponorogo
3502171001,Paju,-7.8823516242,111.4520505516,35.02.17.1001,3502,Kabupaten Ponorogo
3502171002,Brotonegaran,-7.8783405895,111.4517218662,35.02.17.1002,3502,Kabupaten Ponorogo
3502171003,Pakunden,-7.8826353611,111.4605792831,35.02.17.1003,3502,Kabupaten Ponorogo
3502171004,Kepatihan,-7.8848304849,111.4633475008,35.02.17.1004,3502,Kabupaten Ponorogo
3502171005,Surodikraman,-7.880302404,111.4706142237,35.02.17.1005,3502,Kabupaten Ponorogo
3502171006,Purbosuman,-7.8815714812,111.4804191343,35.02.17.1006,3502,Kabupaten Ponorogo
3502171007,Tonatan,-7.8714451948,111.4864206017,35.02.17.1007,3502,Kabupaten Ponorogo
3502171008,Bangunsari,-7.86826605,111.4757849353,35.02.17.1008,3502,Kabupaten Ponorogo
3502171009,Tamanarum,-7.868300042,111.4655961511,35.02.17.1009,3502,Kabupaten Ponorogo
3502171010,Kauman,-7.8692484226,111.453940361,35.02.17.1010,3502,Kabupaten Ponorogo
3502171011,Tambakbayan,-7.8644995747,111.4555823183,35.02.17.1011,3502,Kabupaten Ponorogo
3502171012,Pinggirsari,-7.85999047,111.4500696956,35.02.17.1012,3502,Kabupaten Ponorogo
3502171013,Mangkujayan,-7.8591852691,111.4603624223,35.02.17.1013,3502,Kabupaten Ponorogo
3502171014,Banyudono,-7.8574481819,111.4673218921,35.02.17.1014,3502,Kabupaten Ponorogo
3502171015,Nologaten,-7.8618785936,111.4749052623,35.02.17.1015,3502,Kabupaten Ponorogo
3502171016,Cokromenggalan,-7.8444524375,111.48405297,35.02.17.1016,3502,Kabupaten Ponorogo
3502171017,Keniten,-7.8461152645,111.4696575954,35.02.17.1017,3502,Kabupaten Ponorogo
3502171018,Jingglong,-7.8563819995,111.4575925207,35.02.17.1018,3502,Kabupaten Ponorogo
3502171019,Beduri,-7.8437700135,111.4571228023,35.02.17.1019,3502,Kabupaten Ponorogo
3502181001,Setono,-7.8456636991,111.5081170489,35.02.18.1001,3502,Kabupaten Ponorogo
3502181002,Singosaren,-7.856345667,111.5072453789,35.02.18.1002,3502,Kabupaten Ponorogo
3502182003,Mrican,-7.8592033331,111.5418474431,35.02.18.2003,3502,Kabupaten Ponorogo
3502182004,Plalangan,-7.8436356816,111.5322051018,35.02.18.2004,3502,Kabupaten Ponorogo
3502182005,Nglayang,-7.8367005531,111.5619450395,35.02.18.2005,3502,Kabupaten Ponorogo
3502182006,Jenangan,-7.8270332792,111.5452226751,35.02.18.2006,3502,Kabupaten Ponorogo
3502182007,Jimbe,-7.8364501475,111.5395411759,35.02.18.2007,3502,Kabupaten Ponorogo
3502182008,Ngrupit,-7.8185354792,111.5110189137,35.02.18.2008,3502,Kabupaten Ponorogo
3502182009,Pintu,-7.8190771021,111.5177923381,35.02.18.2009,3502,Kabupaten Ponorogo
3502182010,Sedah,-7.8059158011,111.5253446005,35.02.18.2010,3502,Kabupaten Ponorogo
3502182011,Panjeng,-7.8163658997,111.5320518728,35.02.18.2011,3502,Kabupaten Ponorogo
3502182012,Sraten,-7.8090962337,111.5415720846,35.02.18.2012,3502,Kabupaten Ponorogo
3502182013,Semanding,-7.8112884104,111.5578720709,35.02.18.2013,3502,Kabupaten Ponorogo
3502182014,Tanjungsari,-7.8213933724,111.5686768716,35.02.18.2014,3502,Kabupaten Ponorogo
3502182015,Paringan,-7.8359904005,111.5826969692,35.02.18.2015,3502,Kabupaten Ponorogo
3502182016,Wates,-7.8240601988,111.5924700472,35.02.18.2016,3502,Kabupaten Ponorogo
3502182017,Kemiri,-7.8048630794,111.5800797032,35.02.18.2017,3502,Kabupaten Ponorogo
3502192001,Ngrogung,-7.8059082361,111.6010506133,35.02.19.2001,3502,Kabupaten Ponorogo
3502192002,Sahang,-7.8031769412,111.6193485627,35.02.19.2002,3502,Kabupaten Ponorogo
3502192003,Wagir Lor,-7.814500798,111.6230082719,35.02.19.2003,3502,Kabupaten Ponorogo
3502192004,Talun,-7.8200379975,111.6657640583,35.02.19.2004,3502,Kabupaten Ponorogo
3502192005,Gondowido,-7.7998302311,111.6627796845,35.02.19.2005,3502,Kabupaten Ponorogo
3502192006,Pupus,-7.7823696038,111.6614235181,35.02.19.2006,3502,Kabupaten Ponorogo
3502192007,Ngebel,-7.7851439335,111.6310589189,35.02.19.2007,3502,Kabupaten Ponorogo
3502192008,Sempu,-7.7877202707,111.6030741822,35.02.19.2008,3502,Kabupaten Ponorogo
3502202001,Jonggol,-7.9439848674,111.3716547139,35.02.20.2001,3502,Kabupaten Ponorogo
3502202002,Poko,-7.9397446221,111.3978637447,35.02.20.2002,3502,Kabupaten Ponorogo
3502202003,Sendang,-7.9298406693,111.4076008776,35.02.20.2003,3502,Kabupaten Ponorogo
3502202004,Bringinan,-7.9449981343,111.4153030278,35.02.20.2004,3502,Kabupaten Ponorogo
3502202005,Karanglo Kidul,-7.9169107842,111.3992218585,35.02.20.2005,3502,Kabupaten Ponorogo
3502202006,Krebet,-7.9080715755,111.3685904821,35.02.20.2006,3502,Kabupaten Ponorogo
3502202007,Bulu Lor,-7.9203023773,111.3765323197,35.02.20.2007,3502,Kabupaten Ponorogo
3502202008,Jambon,-7.8922943837,111.3686242017,35.02.20.2008,3502,Kabupaten Ponorogo
3502202009,Blembem,-7.884530019,111.3760771992,35.02.20.2009,3502,Kabupaten Ponorogo
3502202010,Pulosari,-7.8774303773,111.3843001429,35.02.20.2010,3502,Kabupaten Ponorogo
3502202011,Menang,-7.8731114051,111.385181298,35.02.20.2011,3502,Kabupaten Ponorogo
3502202012,Srandil,-7.8628693111,111.3796313332,35.02.20.2012,3502,Kabupaten Ponorogo
3502202013,Sidoharjo,-7.9337914218,111.3407231502,35.02.20.2013,3502,Kabupaten Ponorogo
3502212001,Bareng,-7.8824626292,111.6861656066,35.02.21.2001,3502,Kabupaten Ponorogo
3502212002,Tambang,-7.8522754651,111.7072143283,35.02.21.2002,3502,Kabupaten Ponorogo
3502212003,Krisik,-7.8391458449,111.7362298217,35.02.21.2003,3502,Kabupaten Ponorogo
3502212004,Pudak Wetan,-7.8663600631,111.7477198599,35.02.21.2004,3502,Kabupaten Ponorogo
3502212005,Banjarejo,-7.8857982931,111.7338786933,35.02.21.2005,3502,Kabupaten Ponorogo
3502212006,Pudak Kulon,-7.847346682,111.7489782991,35.02.21.2006,3502,Kabupaten Ponorogo
3503012001,Besuki,-8.244167163,111.4135319562,35.03.01.2001,3503,Kabupaten Trenggalek
3503012002,Terbis,-8.2086498993,111.4128263062,35.03.01.2002,3503,Kabupaten Trenggalek
3503012003,Karangtengah,-8.2131549608,111.4303677222,35.03.01.2003,3503,Kabupaten Trenggalek
3503012004,Wonocoyo,-8.2522372659,111.4380473363,35.03.01.2004,3503,Kabupaten Trenggalek
3503012005,Depok,-8.1821778017,111.4472413697,35.03.01.2005,3503,Kabupaten Trenggalek
3503012006,Kertosono,-8.2091640164,111.4451530158,35.03.01.2006,3503,Kabupaten Trenggalek
3503012007,Gayam,-8.2366860911,111.4464150181,35.03.01.2007,3503,Kabupaten Trenggalek
3503012008,Panggul,-8.2299073776,111.4571273703,35.03.01.2008,3503,Kabupaten Trenggalek
3503012009,Bodag,-8.2065520563,111.4609727552,35.03.01.2009,3503,Kabupaten Trenggalek
3503012010,Tangkil,-8.1828274943,111.4843591204,35.03.01.2010,3503,Kabupaten Trenggalek
3503012011,Nglebeng,-8.2741687342,111.4613802974,35.03.01.2011,3503,Kabupaten Trenggalek
3503012012,Banjar,-8.2739298794,111.4763499419,35.03.01.2012,3503,Kabupaten Trenggalek
3503012013,Ngrencak,-8.2421698868,111.4875026626,35.03.01.2013,3503,Kabupaten Trenggalek
3503012014,Barang,-8.219091364,111.4707170644,35.03.01.2014,3503,Kabupaten Trenggalek
3503012015,Sawahan,-8.2152017261,111.49061112,35.03.01.2015,3503,Kabupaten Trenggalek
3503012016,Manggis,-8.2010340508,111.4851936771,35.03.01.2016,3503,Kabupaten Trenggalek
3503012017,Ngrambingan,-8.2650474365,111.4975463379,35.03.01.2017,3503,Kabupaten Trenggalek
3503022001,Ngulungkulon,-8.3123825247,111.5046537622,35.03.02.2001,3503,Kabupaten Trenggalek
3503022002,Sobo,-8.2864810276,111.513453415,35.03.02.2002,3503,Kabupaten Trenggalek
3503022003,Ngulungwetan,-8.2960005854,111.4846769825,35.03.02.2003,3503,Kabupaten Trenggalek
3503022004,Craken,-8.2970931625,111.5317994765,35.03.02.2004,3503,Kabupaten Trenggalek
3503022005,Masaran,-8.2856341954,111.5585469587,35.03.02.2005,3503,Kabupaten Trenggalek
3503022006,Tawing,-8.3062216639,111.5985634785,35.03.02.2006,3503,Kabupaten Trenggalek
3503022007,Karangturi,-8.2679744469,111.5788096359,35.03.02.2007,3503,Kabupaten Trenggalek
3503022008,Munjungan,-8.300760092,111.5834748364,35.03.02.2008,3503,Kabupaten Trenggalek
3503022009,Besuki,-8.257653515,111.6011725266,35.03.02.2009,3503,Kabupaten Trenggalek
3503022010,Bendoroto,-8.3302542534,111.640824258,35.03.02.2010,3503,Kabupaten Trenggalek
3503022011,Bangun,-8.2841068784,111.6332640119,35.03.02.2011,3503,Kabupaten Trenggalek
3503032001,Sidomulyo,-8.1531957607,111.4909160173,35.03.03.2001,3503,Kabupaten Trenggalek
3503032002,Puyung,-8.1277839206,111.5049525712,35.03.03.2002,3503,Kabupaten Trenggalek
3503032003,Joho,-8.1635314464,111.5268257512,35.03.03.2003,3503,Kabupaten Trenggalek
3503032004,Kembangan,-8.1437409109,111.5251134639,35.03.03.2004,3503,Kabupaten Trenggalek
3503032005,Pakel,-8.1384453117,111.5399167564,35.03.03.2005,3503,Kabupaten Trenggalek
3503032006,Pule,-8.1216544888,111.553992058,35.03.03.2006,3503,Kabupaten Trenggalek
3503032007,Tanggaran,-8.0907640375,111.5419067815,35.03.03.2007,3503,Kabupaten Trenggalek
3503032008,Karanganyar,-8.0676077291,111.5583189614,35.03.03.2008,3503,Kabupaten Trenggalek
3503032009,Jombok,-8.0946154858,111.5804993392,35.03.03.2009,3503,Kabupaten Trenggalek
3503032010,Sukokidul,-8.058177622,111.5797280355,35.03.03.2010,3503,Kabupaten Trenggalek
3503042001,Cakul,-8.2179462547,111.5173817667,35.03.04.2001,3503,Kabupaten Trenggalek
3503042002,Siki,-8.1846855559,111.532486099,35.03.04.2002,3503,Kabupaten Trenggalek
3503042003,Watuagung,-8.254747543,111.5219115496,35.03.04.2003,3503,Kabupaten Trenggalek
3503042004,Pandean,-8.2394999609,111.5438525928,35.03.04.2004,3503,Kabupaten Trenggalek
3503042005,Petung,-8.2060592961,111.5654497683,35.03.04.2005,3503,Kabupaten Trenggalek
